,Unnamed: 0,dt_iso,pressure,humidity,wind_speed,wind_deg,node_id,P1,P2,wind_deg_bin,P1_minus_1,P2_minus_1,humidity_minus_1,pressure_minus_1,wind_deg_bin_minus_1,wind_speed_minus_1,P1_minus_2,P2_minus_2,humidity_minus_2,pressure_minus_2,wind_deg_bin_minus_2,wind_speed_minus_2,P1_minus_3,P2_minus_3,humidity_minus_3,pressure_minus_3,wind_deg_bin_minus_3,wind_speed_minus_3,P1_minus_4,P2_minus_4,humidity_minus_4,pressure_minus_4,wind_deg_bin_minus_4,wind_speed_minus_4,day_in_year,weekday,hour
71,71,2018-01-03 18:00:00 +0000 UTC,1010,70,4,250,574,2.7847619047619045,0.8333333333333331,25,2.1219047619047617,0.6233333333333334,56.0,1010.0,24.0,4.0,1.0399999999999996,0.4476190476190475,100.0,1010.0,26.0,7.0,1.264761904761905,0.501904761904762,80.0,1009.0,0.0,1.0,0.6928571428571428,0.3471428571428571,75.0,1008.0,28.0,7.0,3,2,18
72,72,2018-01-03 19:00:00 +0000 UTC,1011,80,5,270,574,2.895714285714286,0.9052380952380952,27,2.7847619047619045,0.8333333333333331,70.0,1010.0,25.0,4.0,2.1219047619047617,0.6233333333333334,56.0,1010.0,24.0,4.0,1.0399999999999996,0.4476190476190475,100.0,1010.0,26.0,7.0,1.264761904761905,0.501904761904762,80.0,1009.0,0.0,1.0,3,2,19
73,73,2018-01-03 19:00:00 +0000 UTC,1011,80,5,270,574,5.527619047619049,1.5171428571428571,27,2.895714285714286,0.9052380952380952,80.0,1011.0,27.0,5.0,2.7847619047619045,0.8333333333333331,70.0,1010.0,25.0,4.0,2.1219047619047617,0.6233333333333334,56.0,1010.0,24.0,4.0,1.0399999999999996,0.4476190476190475,100.0,1010.0,26.0,7.0,3,2,19
74,74,2018-01-03 20:00:00 +0000 UTC,1011,86,4,230,574,6.928571428571429,1.9238095238095236,23,5.527619047619049,1.5171428571428571,80.0,1011.0,27.0,5.0,2.895714285714286,0.9052380952380952,80.0,1011.0,27.0,5.0,2.7847619047619045,0.8333333333333331,70.0,1010.0,25.0,4.0,2.1219047619047617,0.6233333333333334,56.0,1010.0,24.0,4.0,3,2,20
75,75,2018-01-03 21:00:00 +0000 UTC,1010,70,5,240,574,5.23952380952381,1.5652380952380949,24,6.928571428571429,1.9238095238095236,86.0,1011.0,23.0,4.0,5.527619047619049,1.5171428571428571,80.0,1011.0,27.0,5.0,2.895714285714286,0.9052380952380952,80.0,1011.0,27.0,5.0,2.7847619047619045,0.8333333333333331,70.0,1010.0,25.0,4.0,3,2,21
76,76,2018-01-03 22:00:00 +0000 UTC,1011,75,5,240,574,4.3414285714285725,1.415714285714286,24,5.23952380952381,1.5652380952380949,70.0,1010.0,24.0,5.0,6.928571428571429,1.9238095238095236,86.0,1011.0,23.0,4.0,5.527619047619049,1.5171428571428571,80.0,1011.0,27.0,5.0,2.895714285714286,0.9052380952380952,80.0,1011.0,27.0,5.0,3,2,22
77,77,2018-01-03 23:00:00 +0000 UTC,1011,86,3,230,574,1.8442857142857143,0.6447619047619048,23,4.3414285714285725,1.415714285714286,75.0,1011.0,24.0,5.0,5.23952380952381,1.5652380952380949,70.0,1010.0,24.0,5.0,6.928571428571429,1.9238095238095236,86.0,1011.0,23.0,4.0,5.527619047619049,1.5171428571428571,80.0,1011.0,27.0,5.0,3,2,23
78,78,2018-01-03 23:00:00 +0000 UTC,1011,86,3,230,574,3.6399999999999992,1.2447619047619052,23,1.8442857142857143,0.6447619047619048,86.0,1011.0,23.0,3.0,4.3414285714285725,1.415714285714286,75.0,1011.0,24.0,5.0,5.23952380952381,1.5652380952380949,70.0,1010.0,24.0,5.0,6.928571428571429,1.9238095238095236,86.0,1011.0,23.0,4.0,3,2,23
79,79,2018-01-04 00:00:00 +0000 UTC,1010,86,6,240,574,5.637619047619048,1.6180952380952385,24,3.6399999999999992,1.2447619047619052,86.0,1011.0,23.0,3.0,1.8442857142857143,0.6447619047619048,86.0,1011.0,23.0,3.0,4.3414285714285725,1.415714285714286,75.0,1011.0,24.0,5.0,5.23952380952381,1.5652380952380949,70.0,1010.0,24.0,5.0,4,3,0
80,80,2018-01-04 01:00:00 +0000 UTC,1011,65,4,250,574,6.619047619047617,1.9952380952380957,25,5.637619047619048,1.6180952380952385,86.0,1010.0,24.0,6.0,3.6399999999999992,1.2447619047619052,86.0,1011.0,23.0,3.0,1.8442857142857143,0.6447619047619048,86.0,1011.0,23.0,3.0,4.3414285714285725,1.415714285714286,75.0,1011.0,24.0,5.0,4,3,1
81,81,2018-01-04 02:00:00 +0000 UTC,1010,75,2,250,574,3.975238095238096,1.2342857142857144,25,6.619047619047617,1.9952380952380957,65.0,1011.0,25.0,4.0,5.637619047619048,1.6180952380952385,86.0,1010.0,24.0,6.0,3.6399999999999992,1.2447619047619052,86.0,1011.0,23.0,3.0,1.8442857142857143,0.6447619047619048,86.0,1011.0,23.0,3.0,4,3,2
82,82,2018-01-04 03:00:00 +0000 UTC,1009,80,4,180,574,5.748095238095238,1.8480952380952376,18,3.975238095238096,1.2342857142857144,75.0,1010.0,25.0,2.0,6.619047619047617,1.9952380952380957,65.0,1011.0,25.0,4.0,5.637619047619048,1.6180952380952385,86.0,1010.0,24.0,6.0,3.6399999999999992,1.2447619047619052,86.0,1011.0,23.0,3.0,4,3,3
83,83,2018-01-04 04:00:00 +0000 UTC,1008,86,4,210,574,5.577619047619049,1.5014285714285711,21,5.748095238095238,1.8480952380952376,80.0,1009.0,18.0,4.0,3.975238095238096,1.2342857142857144,75.0,1010.0,25.0,2.0,6.619047619047617,1.9952380952380957,65.0,1011.0,25.0,4.0,5.637619047619048,1.6180952380952385,86.0,1010.0,24.0,6.0,4,3,4
84,84,2018-01-04 05:00:00 +0000 UTC,1008,86,5,220,574,3.397142857142857,1.033809523809524,22,5.577619047619049,1.5014285714285711,86.0,1008.0,21.0,4.0,5.748095238095238,1.8480952380952376,80.0,1009.0,18.0,4.0,3.975238095238096,1.2342857142857144,75.0,1010.0,25.0,2.0,6.619047619047617,1.9952380952380957,65.0,1011.0,25.0,4.0,4,3,5
85,85,2018-01-04 06:00:00 +0000 UTC,1007,86,4,180,574,2.7038095238095234,0.9090476190476192,18,3.397142857142857,1.033809523809524,86.0,1008.0,22.0,5.0,5.577619047619049,1.5014285714285711,86.0,1008.0,21.0,4.0,5.748095238095238,1.8480952380952376,80.0,1009.0,18.0,4.0,3.975238095238096,1.2342857142857144,75.0,1010.0,25.0,2.0,4,3,6
86,86,2018-01-04 07:00:00 +0000 UTC,1007,80,5,190,574,1.2604761904761907,0.4985714285714287,19,2.7038095238095234,0.9090476190476192,86.0,1007.0,18.0,4.0,3.397142857142857,1.033809523809524,86.0,1008.0,22.0,5.0,5.577619047619049,1.5014285714285711,86.0,1008.0,21.0,4.0,5.748095238095238,1.8480952380952376,80.0,1009.0,18.0,4.0,4,3,7
87,87,2018-01-04 07:00:00 +0000 UTC,1007,80,5,190,574,0.7776190476190475,0.4014285714285714,19,1.2604761904761907,0.4985714285714287,80.0,1007.0,19.0,5.0,2.7038095238095234,0.9090476190476192,86.0,1007.0,18.0,4.0,3.397142857142857,1.033809523809524,86.0,1008.0,22.0,5.0,5.577619047619049,1.5014285714285711,86.0,1008.0,21.0,4.0,4,3,7
88,88,2018-01-04 08:00:00 +0000 UTC,1006,86,5,190,574,0.5471428571428572,0.3209523809523809,19,0.7776190476190475,0.4014285714285714,80.0,1007.0,19.0,5.0,1.2604761904761907,0.4985714285714287,80.0,1007.0,19.0,5.0,2.7038095238095234,0.9090476190476192,86.0,1007.0,18.0,4.0,3.397142857142857,1.033809523809524,86.0,1008.0,22.0,5.0,4,3,8
89,89,2018-01-04 09:00:00 +0000 UTC,1006,86,5,170,574,0.4795238095238096,0.3076190476190476,17,0.5471428571428572,0.3209523809523809,86.0,1006.0,19.0,5.0,0.7776190476190475,0.4014285714285714,80.0,1007.0,19.0,5.0,1.2604761904761907,0.4985714285714287,80.0,1007.0,19.0,5.0,2.7038095238095234,0.9090476190476192,86.0,1007.0,18.0,4.0,4,3,9
90,90,2018-01-04 10:00:00 +0000 UTC,1005,93,4,160,574,0.5609523809523809,0.378095238095238,16,0.4795238095238096,0.3076190476190476,86.0,1006.0,17.0,5.0,0.5471428571428572,0.3209523809523809,86.0,1006.0,19.0,5.0,0.7776190476190475,0.4014285714285714,80.0,1007.0,19.0,5.0,1.2604761904761907,0.4985714285714287,80.0,1007.0,19.0,5.0,4,3,10
91,91,2018-01-04 10:00:00 +0000 UTC,1005,93,4,160,574,0.8414285714285715,0.5461904761904761,16,0.5609523809523809,0.378095238095238,93.0,1005.0,16.0,4.0,0.4795238095238096,0.3076190476190476,86.0,1006.0,17.0,5.0,0.5471428571428572,0.3209523809523809,86.0,1006.0,19.0,5.0,0.7776190476190475,0.4014285714285714,80.0,1007.0,19.0,5.0,4,3,10
92,92,2018-01-04 11:00:00 +0000 UTC,1004,93,4,170,574,2.972857142857142,2.117619047619048,17,0.8414285714285715,0.5461904761904761,93.0,1005.0,16.0,4.0,0.5609523809523809,0.378095238095238,93.0,1005.0,16.0,4.0,0.4795238095238096,0.3076190476190476,86.0,1006.0,17.0,5.0,0.5471428571428572,0.3209523809523809,86.0,1006.0,19.0,5.0,4,3,11
93,93,2018-01-04 11:00:00 +0000 UTC,1004,93,4,170,574,4.4523809523809526,3.1695238095238096,17,2.972857142857142,2.117619047619048,93.0,1004.0,17.0,4.0,0.8414285714285715,0.5461904761904761,93.0,1005.0,16.0,4.0,0.5609523809523809,0.378095238095238,93.0,1005.0,16.0,4.0,0.4795238095238096,0.3076190476190476,86.0,1006.0,17.0,5.0,4,3,11
94,94,2018-01-04 12:00:00 +0000 UTC,1003,93,6,220,574,5.225714285714289,3.9652380952380963,22,4.4523809523809526,3.1695238095238096,93.0,1004.0,17.0,4.0,2.972857142857142,2.117619047619048,93.0,1004.0,17.0,4.0,0.8414285714285715,0.5461904761904761,93.0,1005.0,16.0,4.0,0.5609523809523809,0.378095238095238,93.0,1005.0,16.0,4.0,4,3,12
95,95,2018-01-04 12:00:00 +0000 UTC,1003,93,6,220,574,4.075238095238095,3.1561904761904764,22,5.225714285714289,3.9652380952380963,93.0,1003.0,22.0,6.0,4.4523809523809526,3.1695238095238096,93.0,1004.0,17.0,4.0,2.972857142857142,2.117619047619048,93.0,1004.0,17.0,4.0,0.8414285714285715,0.5461904761904761,93.0,1005.0,16.0,4.0,4,3,12
96,96,2018-01-04 13:00:00 +0000 UTC,1003,93,9,230,574,1.5604761904761904,1.1623809523809523,23,4.075238095238095,3.1561904761904764,93.0,1003.0,22.0,6.0,5.225714285714289,3.9652380952380963,93.0,1003.0,22.0,6.0,4.4523809523809526,3.1695238095238096,93.0,1004.0,17.0,4.0,2.972857142857142,2.117619047619048,93.0,1004.0,17.0,4.0,4,3,13
97,97,2018-01-04 14:00:00 +0000 UTC,1003,87,10,230,574,1.5495238095238095,0.8771428571428569,23,1.5604761904761904,1.1623809523809523,93.0,1003.0,23.0,9.0,4.075238095238095,3.1561904761904764,93.0,1003.0,22.0,6.0,5.225714285714289,3.9652380952380963,93.0,1003.0,22.0,6.0,4.4523809523809526,3.1695238095238096,93.0,1004.0,17.0,4.0,4,3,14
98,98,2018-01-04 15:00:00 +0000 UTC,1003,87,8,240,574,0.9428571428571428,0.5466666666666667,24,1.5495238095238095,0.8771428571428569,87.0,1003.0,23.0,10.0,1.5604761904761904,1.1623809523809523,93.0,1003.0,23.0,9.0,4.075238095238095,3.1561904761904764,93.0,1003.0,22.0,6.0,5.225714285714289,3.9652380952380963,93.0,1003.0,22.0,6.0,4,3,15
99,99,2018-01-04 16:00:00 +0000 UTC,1003,87,6,250,574,0.7342857142857143,0.3633333333333333,25,0.9428571428571428,0.5466666666666667,87.0,1003.0,24.0,8.0,1.5495238095238095,0.8771428571428569,87.0,1003.0,23.0,10.0,1.5604761904761904,1.1623809523809523,93.0,1003.0,23.0,9.0,4.075238095238095,3.1561904761904764,93.0,1003.0,22.0,6.0,4,3,16
100,100,2018-01-04 17:00:00 +0000 UTC,1003,87,8,240,574,0.722857142857143,0.3523809523809523,24,0.7342857142857143,0.3633333333333333,87.0,1003.0,25.0,6.0,0.9428571428571428,0.5466666666666667,87.0,1003.0,24.0,8.0,1.5495238095238095,0.8771428571428569,87.0,1003.0,23.0,10.0,1.5604761904761904,1.1623809523809523,93.0,1003.0,23.0,9.0,4,3,17
101,101,2018-01-04 18:00:00 +0000 UTC,1003,81,10,240,574,0.7023809523809524,0.3842857142857144,24,0.722857142857143,0.3523809523809523,87.0,1003.0,24.0,8.0,0.7342857142857143,0.3633333333333333,87.0,1003.0,25.0,6.0,0.9428571428571428,0.5466666666666667,87.0,1003.0,24.0,8.0,1.5495238095238095,0.8771428571428569,87.0,1003.0,23.0,10.0,4,3,18
102,102,2018-01-04 19:00:00 +0000 UTC,1003,76,11,240,574,0.9052380952380952,0.5233333333333333,24,0.7023809523809524,0.3842857142857144,81.0,1003.0,24.0,10.0,0.722857142857143,0.3523809523809523,87.0,1003.0,24.0,8.0,0.7342857142857143,0.3633333333333333,87.0,1003.0,25.0,6.0,0.9428571428571428,0.5466666666666667,87.0,1003.0,24.0,8.0,4,3,19
103,103,2018-01-04 20:00:00 +0000 UTC,1003,87,9,240,574,0.8809523809523809,0.4819047619047621,24,0.9052380952380952,0.5233333333333333,76.0,1003.0,24.0,11.0,0.7023809523809524,0.3842857142857144,81.0,1003.0,24.0,10.0,0.722857142857143,0.3523809523809523,87.0,1003.0,24.0,8.0,0.7342857142857143,0.3633333333333333,87.0,1003.0,25.0,6.0,4,3,20
104,104,2018-01-04 21:00:00 +0000 UTC,1004,87,10,240,574,0.8604761904761905,0.4761904761904761,24,0.8809523809523809,0.4819047619047621,87.0,1003.0,24.0,9.0,0.9052380952380952,0.5233333333333333,76.0,1003.0,24.0,11.0,0.7023809523809524,0.3842857142857144,81.0,1003.0,24.0,10.0,0.722857142857143,0.3523809523809523,87.0,1003.0,24.0,8.0,4,3,21
105,105,2018-01-04 22:00:00 +0000 UTC,1003,81,9,230,574,0.8742857142857142,0.4833333333333335,23,0.8604761904761905,0.4761904761904761,87.0,1004.0,24.0,10.0,0.8809523809523809,0.4819047619047621,87.0,1003.0,24.0,9.0,0.9052380952380952,0.5233333333333333,76.0,1003.0,24.0,11.0,0.7023809523809524,0.3842857142857144,81.0,1003.0,24.0,10.0,4,3,22
106,106,2018-01-04 23:00:00 +0000 UTC,1003,71,9,240,574,0.8347619047619048,0.4576190476190477,24,0.8742857142857142,0.4833333333333335,81.0,1003.0,23.0,9.0,0.8604761904761905,0.4761904761904761,87.0,1004.0,24.0,10.0,0.8809523809523809,0.4819047619047621,87.0,1003.0,24.0,9.0,0.9052380952380952,0.5233333333333333,76.0,1003.0,24.0,11.0,4,3,23
107,107,2018-01-05 00:00:00 +0000 UTC,1004,81,8,240,574,0.9723809523809523,0.504761904761905,24,0.8347619047619048,0.4576190476190477,71.0,1003.0,24.0,9.0,0.8742857142857142,0.4833333333333335,81.0,1003.0,23.0,9.0,0.8604761904761905,0.4761904761904761,87.0,1004.0,24.0,10.0,0.8809523809523809,0.4819047619047621,87.0,1003.0,24.0,9.0,5,4,0
108,108,2018-01-05 01:00:00 +0000 UTC,1005,87,5,50,574,0.8971428571428571,0.3928571428571429,5,0.9723809523809523,0.504761904761905,81.0,1004.0,24.0,8.0,0.8347619047619048,0.4576190476190477,71.0,1003.0,24.0,9.0,0.8742857142857142,0.4833333333333335,81.0,1003.0,23.0,9.0,0.8604761904761905,0.4761904761904761,87.0,1004.0,24.0,10.0,5,4,1
109,109,2018-01-05 02:00:00 +0000 UTC,1006,81,5,270,574,1.0195238095238095,0.4114285714285715,27,0.8971428571428571,0.3928571428571429,87.0,1005.0,5.0,5.0,0.9723809523809523,0.504761904761905,81.0,1004.0,24.0,8.0,0.8347619047619048,0.4576190476190477,71.0,1003.0,24.0,9.0,0.8742857142857142,0.4833333333333335,81.0,1003.0,23.0,9.0,5,4,2
110,110,2018-01-05 03:00:00 +0000 UTC,1006,81,4,250,574,0.6566666666666668,0.35571428571428576,25,1.0195238095238095,0.4114285714285715,81.0,1006.0,27.0,5.0,0.8971428571428571,0.3928571428571429,87.0,1005.0,5.0,5.0,0.9723809523809523,0.504761904761905,81.0,1004.0,24.0,8.0,0.8347619047619048,0.4576190476190477,71.0,1003.0,24.0,9.0,5,4,3
111,111,2018-01-05 04:00:00 +0000 UTC,1007,81,2,180,574,0.7300000000000002,0.4271428571428572,18,0.6566666666666668,0.35571428571428576,81.0,1006.0,25.0,4.0,1.0195238095238095,0.4114285714285715,81.0,1006.0,27.0,5.0,0.8971428571428571,0.3928571428571429,87.0,1005.0,5.0,5.0,0.9723809523809523,0.504761904761905,81.0,1004.0,24.0,8.0,5,4,4
112,112,2018-01-05 05:00:00 +0000 UTC,1006,93,1,160,574,0.9533333333333334,0.35428571428571426,16,0.7300000000000002,0.4271428571428572,81.0,1007.0,18.0,2.0,0.6566666666666668,0.35571428571428576,81.0,1006.0,25.0,4.0,1.0195238095238095,0.4114285714285715,81.0,1006.0,27.0,5.0,0.8971428571428571,0.3928571428571429,87.0,1005.0,5.0,5.0,5,4,5
113,113,2018-01-05 06:00:00 +0000 UTC,1005,81,5,240,574,1.7285714285714289,0.6547619047619048,24,0.9533333333333334,0.35428571428571426,93.0,1006.0,16.0,1.0,0.7300000000000002,0.4271428571428572,81.0,1007.0,18.0,2.0,0.6566666666666668,0.35571428571428576,81.0,1006.0,25.0,4.0,1.0195238095238095,0.4114285714285715,81.0,1006.0,27.0,5.0,5,4,6
114,114,2018-01-05 07:00:00 +0000 UTC,1005,81,4,220,574,2.6466666666666665,0.8257142857142857,22,1.7285714285714289,0.6547619047619048,81.0,1005.0,24.0,5.0,0.9533333333333334,0.35428571428571426,93.0,1006.0,16.0,1.0,0.7300000000000002,0.4271428571428572,81.0,1007.0,18.0,2.0,0.6566666666666668,0.35571428571428576,81.0,1006.0,25.0,4.0,5,4,7
115,115,2018-01-05 08:00:00 +0000 UTC,1004,81,2,220,574,1.0833333333333333,0.5423809523809525,22,2.6466666666666665,0.8257142857142857,81.0,1005.0,22.0,4.0,1.7285714285714289,0.6547619047619048,81.0,1005.0,24.0,5.0,0.9533333333333334,0.35428571428571426,93.0,1006.0,16.0,1.0,0.7300000000000002,0.4271428571428572,81.0,1007.0,18.0,2.0,5,4,8
116,116,2018-01-05 09:00:00 +0000 UTC,1004,81,4,190,574,0.7214285714285713,0.4052380952380952,19,1.0833333333333333,0.5423809523809525,81.0,1004.0,22.0,2.0,2.6466666666666665,0.8257142857142857,81.0,1005.0,22.0,4.0,1.7285714285714289,0.6547619047619048,81.0,1005.0,24.0,5.0,0.9533333333333334,0.35428571428571426,93.0,1006.0,16.0,1.0,5,4,9
117,117,2018-01-05 10:00:00 +0000 UTC,1004,76,5,210,574,0.8271428571428571,0.3866666666666667,21,0.7214285714285713,0.4052380952380952,81.0,1004.0,19.0,4.0,1.0833333333333333,0.5423809523809525,81.0,1004.0,22.0,2.0,2.6466666666666665,0.8257142857142857,81.0,1005.0,22.0,4.0,1.7285714285714289,0.6547619047619048,81.0,1005.0,24.0,5.0,5,4,10
118,118,2018-01-05 11:00:00 +0000 UTC,1004,76,5,240,574,0.9433333333333336,0.5004761904761905,24,0.8271428571428571,0.3866666666666667,76.0,1004.0,21.0,5.0,0.7214285714285713,0.4052380952380952,81.0,1004.0,19.0,4.0,1.0833333333333333,0.5423809523809525,81.0,1004.0,22.0,2.0,2.6466666666666665,0.8257142857142857,81.0,1005.0,22.0,4.0,5,4,11
119,119,2018-01-05 12:00:00 +0000 UTC,1003,76,3,230,574,1.6,1.1542857142857144,23,0.9433333333333336,0.5004761904761905,76.0,1004.0,24.0,5.0,0.8271428571428571,0.3866666666666667,76.0,1004.0,21.0,5.0,0.7214285714285713,0.4052380952380952,81.0,1004.0,19.0,4.0,1.0833333333333333,0.5423809523809525,81.0,1004.0,22.0,2.0,5,4,12
120,120,2018-01-05 13:00:00 +0000 UTC,1003,71,2,210,574,1.8223809523809524,1.0676190476190477,21,1.6,1.1542857142857144,76.0,1003.0,23.0,3.0,0.9433333333333336,0.5004761904761905,76.0,1004.0,24.0,5.0,0.8271428571428571,0.3866666666666667,76.0,1004.0,21.0,5.0,0.7214285714285713,0.4052380952380952,81.0,1004.0,19.0,4.0,5,4,13
121,121,2018-01-05 14:00:00 +0000 UTC,1003,71,5,240,574,2.1804761904761905,1.2490476190476192,24,1.8223809523809524,1.0676190476190477,71.0,1003.0,21.0,2.0,1.6,1.1542857142857144,76.0,1003.0,23.0,3.0,0.9433333333333336,0.5004761904761905,76.0,1004.0,24.0,5.0,0.8271428571428571,0.3866666666666667,76.0,1004.0,21.0,5.0,5,4,14
122,122,2018-01-05 15:00:00 +0000 UTC,1003,71,5,240,574,3.396190476190476,2.1880952380952383,24,2.1804761904761905,1.2490476190476192,71.0,1003.0,24.0,5.0,1.8223809523809524,1.0676190476190477,71.0,1003.0,21.0,2.0,1.6,1.1542857142857144,76.0,1003.0,23.0,3.0,0.9433333333333336,0.5004761904761905,76.0,1004.0,24.0,5.0,5,4,15
123,123,2018-01-05 16:00:00 +0000 UTC,1003,71,4,240,574,2.156190476190476,1.2280952380952384,24,3.396190476190476,2.1880952380952383,71.0,1003.0,24.0,5.0,2.1804761904761905,1.2490476190476192,71.0,1003.0,24.0,5.0,1.8223809523809524,1.0676190476190477,71.0,1003.0,21.0,2.0,1.6,1.1542857142857144,76.0,1003.0,23.0,3.0,5,4,16
124,124,2018-01-05 17:00:00 +0000 UTC,1003,71,4,220,574,1.5404761904761906,1.0685714285714285,22,2.156190476190476,1.2280952380952384,71.0,1003.0,24.0,4.0,3.396190476190476,2.1880952380952383,71.0,1003.0,24.0,5.0,2.1804761904761905,1.2490476190476192,71.0,1003.0,24.0,5.0,1.8223809523809524,1.0676190476190477,71.0,1003.0,21.0,2.0,5,4,17
125,125,2018-01-05 18:00:00 +0000 UTC,1003,76,0,0,574,0.962857142857143,0.5676190476190476,0,1.5404761904761906,1.0685714285714285,71.0,1003.0,22.0,4.0,2.156190476190476,1.2280952380952384,71.0,1003.0,24.0,4.0,3.396190476190476,2.1880952380952383,71.0,1003.0,24.0,5.0,2.1804761904761905,1.2490476190476192,71.0,1003.0,24.0,5.0,5,4,18
126,126,2018-01-05 19:00:00 +0000 UTC,1004,93,3,280,574,1.0433333333333334,0.6752380952380952,28,0.962857142857143,0.5676190476190476,76.0,1003.0,0.0,0.0,1.5404761904761906,1.0685714285714285,71.0,1003.0,22.0,4.0,2.156190476190476,1.2280952380952384,71.0,1003.0,24.0,4.0,3.396190476190476,2.1880952380952383,71.0,1003.0,24.0,5.0,5,4,19
127,127,2018-01-05 20:00:00 +0000 UTC,1005,87,3,290,574,1.443809523809524,0.956190476190476,29,1.0433333333333334,0.6752380952380952,93.0,1004.0,28.0,3.0,0.962857142857143,0.5676190476190476,76.0,1003.0,0.0,0.0,1.5404761904761906,1.0685714285714285,71.0,1003.0,22.0,4.0,2.156190476190476,1.2280952380952384,71.0,1003.0,24.0,4.0,5,4,20
128,128,2018-01-05 21:00:00 +0000 UTC,1005,87,2,280,574,1.812857142857143,1.2757142857142856,28,1.443809523809524,0.956190476190476,87.0,1005.0,29.0,3.0,1.0433333333333334,0.6752380952380952,93.0,1004.0,28.0,3.0,0.962857142857143,0.5676190476190476,76.0,1003.0,0.0,0.0,1.5404761904761906,1.0685714285714285,71.0,1003.0,22.0,4.0,5,4,21
129,129,2018-01-05 22:00:00 +0000 UTC,1006,87,2,243,574,3.3909523809523807,2.6704761904761907,24,1.812857142857143,1.2757142857142856,87.0,1005.0,28.0,2.0,1.443809523809524,0.956190476190476,87.0,1005.0,29.0,3.0,1.0433333333333334,0.6752380952380952,93.0,1004.0,28.0,3.0,0.962857142857143,0.5676190476190476,76.0,1003.0,0.0,0.0,5,4,22
130,130,2018-01-05 23:00:00 +0000 UTC,1006,93,0,0,574,7.0719047619047615,5.587142857142856,0,3.3909523809523807,2.6704761904761907,87.0,1006.0,24.0,2.0,1.812857142857143,1.2757142857142856,87.0,1005.0,28.0,2.0,1.443809523809524,0.956190476190476,87.0,1005.0,29.0,3.0,1.0433333333333334,0.6752380952380952,93.0,1004.0,28.0,3.0,5,4,23
131,131,2018-01-06 00:00:00 +0000 UTC,1006,93,1,237,574,4.773333333333333,3.820952380952381,23,7.0719047619047615,5.587142857142856,93.0,1006.0,0.0,0.0,3.3909523809523807,2.6704761904761907,87.0,1006.0,24.0,2.0,1.812857142857143,1.2757142857142856,87.0,1005.0,28.0,2.0,1.443809523809524,0.956190476190476,87.0,1005.0,29.0,3.0,6,5,0
132,132,2018-01-06 01:00:00 +0000 UTC,1006,87,2,210,574,15.418571428571427,10.218571428571428,21,4.773333333333333,3.820952380952381,93.0,1006.0,23.0,1.0,7.0719047619047615,5.587142857142856,93.0,1006.0,0.0,0.0,3.3909523809523807,2.6704761904761907,87.0,1006.0,24.0,2.0,1.812857142857143,1.2757142857142856,87.0,1005.0,28.0,2.0,6,5,1
133,133,2018-01-06 02:00:00 +0000 UTC,1006,93,1,176,574,24.715238095238096,14.523809523809526,17,15.418571428571427,10.218571428571428,87.0,1006.0,21.0,2.0,4.773333333333333,3.820952380952381,93.0,1006.0,23.0,1.0,7.0719047619047615,5.587142857142856,93.0,1006.0,0.0,0.0,3.3909523809523807,2.6704761904761907,87.0,1006.0,24.0,2.0,6,5,2
134,134,2018-01-06 03:00:00 +0000 UTC,1006,93,0,130,574,47.414285714285704,16.904761904761912,13,24.715238095238096,14.523809523809526,93.0,1006.0,17.0,1.0,15.418571428571427,10.218571428571428,87.0,1006.0,21.0,2.0,4.773333333333333,3.820952380952381,93.0,1006.0,23.0,1.0,7.0719047619047615,5.587142857142856,93.0,1006.0,0.0,0.0,6,5,3
135,135,2018-01-06 04:00:00 +0000 UTC,1006,93,1,176,574,68.61190476190477,21.280476190476197,17,47.414285714285704,16.904761904761912,93.0,1006.0,13.0,0.0,24.715238095238096,14.523809523809526,93.0,1006.0,17.0,1.0,15.418571428571427,10.218571428571428,87.0,1006.0,21.0,2.0,4.773333333333333,3.820952380952381,93.0,1006.0,23.0,1.0,6,5,4
136,136,2018-01-06 05:00:00 +0000 UTC,1005,100,1,87,574,33.33714285714286,18.44142857142857,8,68.61190476190477,21.280476190476197,93.0,1006.0,17.0,1.0,47.414285714285704,16.904761904761912,93.0,1006.0,13.0,0.0,24.715238095238096,14.523809523809526,93.0,1006.0,17.0,1.0,15.418571428571427,10.218571428571428,87.0,1006.0,21.0,2.0,6,5,5
137,137,2018-01-06 05:00:00 +0000 UTC,1005,100,1,87,574,11.834285714285713,9.225238095238096,8,33.33714285714286,18.44142857142857,100.0,1005.0,8.0,1.0,68.61190476190477,21.280476190476197,93.0,1006.0,17.0,1.0,47.414285714285704,16.904761904761912,93.0,1006.0,13.0,0.0,24.715238095238096,14.523809523809526,93.0,1006.0,17.0,1.0,6,5,5
